R1,R2,R3,R4,R5,R6,R7,R8,d,Wf,F1,F2,F3,BW1,BW2,BW3
0.8185801650879991,1.3009747777376084,1.9637336025260173,2.517128814680386,3.3553614689234723,3.652912861455056,4.250931574036271,4.951948909166049,0.5506690261212308,1.4295908161250346,27.111332960190108,29.424132999603756,31.022719235514224,0.8574713674230766,1.0648572151177782,0.7623452241405712
1.0430179407605753,1.485339834353821,2.157639681471654,2.79198813174354,3.241177150591785,3.4795968555837744,4.300106305575537,5.3613906191018055,0.6092881123046955,1.3643946500758397,26.845000588272992,29.208980297465793,31.092845336557193,0.8575589943903037,1.0658514309191702,0.7628192149223177
0.8682096494749166,1.5580827350748798,1.8919818423564345,2.6407526358545286,3.330682943896595,3.567333545640912,4.060819426969797,5.245171709879058,0.5978938466477455,1.0531470037819866,26.893212789218516,29.334944301444466,30.935760409168545,0.852429217490597,1.0541706746128408,0.757543859889606
0.8260206371941119,1.4046709768462664,1.8852418816100334,2.6329690632828986,3.3936052652841857,3.700375919345327,4.18332943783503,5.086897265562873,0.5791068712821045,1.406123365496546,27.057545344083714,29.430304752578834,30.986327272488293,0.8570559541265941,1.0646055894457498,0.7643367300318545
1.1795542149013332,1.4128453941061263,1.8124536331538046,2.699229271771813,3.1153621751274985,3.4405491590212636,4.140487754939512,5.529071352062904,0.48115465211603403,1.0384568266217054,26.69915938395042,29.360875798562994,31.065872030006904,0.84553410051204,1.050283893810971,0.749608152601799
1.1862528132298236,1.2428688045359104,2.0606667301503543,2.724707915236055,3.384454194163037,3.5111411104358847,4.037510610502807,4.816747294261386,0.5594090691231155,1.3576855897299382,26.82420428936303,29.286972213746587,31.013701481848667,0.8565992776150645,1.0650048177494815,0.7633170788420603
1.1233589392465844,1.3789649467293819,1.9474105374895045,2.6625914429326007,3.155792757960968,3.5105276433863413,4.19445219408597,5.052618520999596,0.4674893003599771,1.4437487063330456,26.83822384792249,29.393409795136876,31.154346560160704,0.8520560115160787,1.0618982206659766,0.7552002703373915
0.9218455076693483,1.4130469065820093,2.145743299935855,2.45123829854648,3.154204761894769,3.5728075710378024,4.368295860137055,4.845505118222117,0.5254726353593302,1.1265819343719703,26.923650631207067,29.25833912794849,31.046648640710792,0.8490236594429502,1.055901585709194,0.7547538202628584
0.8390688456025536,1.2969882014538918,1.989283962676623,2.5353070023977993,3.1361548417018024,3.7921474963768738,4.016023647620278,5.413221852977301,0.5327033060579919,1.5049732045256645,27.111740985768606,29.423669763134548,31.12439280038661,0.8580234928186192,1.0664958835468739,0.7632281907902138
1.0736932106048627,1.3076972923797523,2.187277371165889,2.7712334561304197,3.216563042939034,3.4270010186735287,4.116584365397518,5.361685963291034,0.4579622878891508,1.0182122833198026,26.82162415417071,29.10957436475774,31.01275767316939,0.8431293568969236,1.0483812013777227,0.7487333268413503
0.9760609974958405,1.350913665241849,1.8742102062812485,2.4898462447375405,3.061658017271395,3.607480397752238,4.083016374482281,5.0650817749890535,0.5047976198939944,1.5062877181949839,26.97906847296966,29.503966345244702,31.1995619827798,0.8540447430760932,1.0651338119174947,0.7602092558308936
0.8488152939379116,1.2080284791110905,2.1474492671822443,2.548866809535005,3.221484594143204,3.4717458728048842,4.0952586614662785,5.340530321765658,0.6411298934532978,1.2761974303856591,27.09362144699454,29.2648235341017,31.07845361530173,0.8597234503349631,1.0637626989376727,0.7637013007328999
0.9980707640445081,1.3288316662332713,2.1106387411166967,2.572830753177678,3.2166819249640017,3.7882706181638977,4.36337382075175,5.116749780956759,0.6407265215659379,1.1305527639589867,26.89614065630058,29.244337848984728,30.971017012499125,0.8541776168931395,1.0601492895203677,0.7614987917442232
0.8137554084460874,1.2845792027986178,2.108368737857621,2.5757619958777807,3.304760725041948,3.4453214018909857,4.187227621693716,5.405003033137947,0.5204654108505079,1.0802668869963807,27.04889705392473,29.23274851190083,30.983082404916754,0.8477873643333905,1.0546012343114883,0.7536490168776101
1.1637281608315129,1.3309989408711658,2.1379132912467553,2.64517583299781,3.3334599847750344,3.5614404009446363,4.186519765175928,5.163346930189364,0.4586200217896648,1.5719843005494236,26.851797384922524,29.317435025958076,31.09193863176324,0.8555266937699229,1.0658640107357555,0.7595593607546507
0.9035119926400068,1.2479048527277004,2.1044095963771996,2.777230335097883,3.1761765401249695,3.6951539939338423,4.304230256982113,5.1298237822653325,0.4858189878656363,1.043599352548694,26.986724102472785,29.167656975098986,30.987614046552533,0.8445544425405246,1.0519278177698281,0.7510611842137055
1.0650089137415928,1.556210912295958,2.0504881286525665,2.496277084733002,3.1209332997405976,3.681821771210978,4.06179688160197,5.54778393239064,0.528443558686708,1.1194560519615555,26.750602165728637,29.298438577924745,31.039628898823864,0.8478034310603444,1.0537566341686853,0.7530768646033669
0.9246844304357644,1.4374369814216195,1.8524979510729551,2.448600550520367,3.1037339589268376,3.5690914547575727,4.19490614164002,5.00070327991256,0.6395559395938459,1.2086934084598275,26.925921074255868,29.456703151904197,31.097162609868864,0.8564054024456637,1.0614284093287347,0.7623194535657036
1.0080272084711244,1.4716409276577957,1.8130104717965008,2.478988195943975,3.0778495346819486,3.5386096671810874,4.171994085648424,4.896357871997252,0.478239812707437,1.3721409093766723,26.87617334022212,29.510975354910503,31.16548188202916,0.849561732424993,1.05956951725539,0.7551971910178559
1.0186841117373118,1.5156684954429354,2.168339139126275,2.7547699600837077,3.02305903287961,3.559044951421148,4.238764276218663,5.267634490607566,0.6027031687336425,1.326880651165659,26.844440526524455,29.20369927614165,31.17372724777279,0.8563848653831274,1.0642289908751903,0.7623136903712455
0.8739417822102109,1.3993768795716228,2.0466601258082955,2.6583243250620825,3.1369791915338854,3.5057105052634556,4.399823081300176,5.575457449827343,0.4717365078749384,1.0753860954473884,26.95646460516934,29.24273337872999,31.05460738850511,0.8453395859670101,1.0507720847932396,0.7508271332732583
1.1878338511058235,1.2347681152349694,2.1186149163904706,2.514362715695664,3.108099076852313,3.4821331754827196,4.307779557632819,5.102271370981749,0.6462515154782553,1.1738367902429288,26.788902359442336,29.26707266334694,31.103666233968596,0.8555193596819461,1.0617949372634523,0.762359810654279
1.1100531293444458,1.414842616727419,1.9926089406050203,2.7263787755874467,3.386566954346563,3.593215879023556,4.159146281206971,4.849629410903025,0.526323299821827,1.1432510626516144,26.77369216281793,29.274018293458262,30.93144157932804,0.8476377353009379,1.0544194621607892,0.7570512784054916
1.1757995766256757,1.4347364472083517,1.8469232755849578,2.7445479985453742,3.2230835305000176,3.5074135024270428,4.331021220909619,5.071444213847654,0.6050469077798113,1.1281257126942048,26.71384612009868,29.351355360585977,31.02700365164142,0.8544090375990787,1.0580886786653398,0.7590587350878624
1.1579309401710596,1.498175789673732,1.8500743168810203,2.738605735476111,3.1389108156122028,3.5149846659589,4.068283345324992,5.204745323455646,0.5185182165622264,1.2466866018879923,26.723416641757105,29.380068535679108,31.100984491369843,0.8509631810198204,1.058828184630141,0.7561045169120731
1.039159991524434,1.3726638184918718,2.0742261148915886,2.767570613455822,3.2321870403974784,3.662702425389823,4.012185474523584,4.929538405305771,0.5755337754317618,1.4224188715549941,26.90482121267108,29.282148880669535,31.07729454262357,0.8586562183204498,1.0636286143888798,0.7630865868764457
1.1687496940092468,1.2510321211182254,1.972122357959785,2.5008964080693445,3.055678680538278,3.787414932679957,4.08177934898571,5.3264817744451936,0.48840321694800737,1.1304717593303415,26.790031088384012,29.34756307367061,31.053860125742702,0.8467695597838268,1.0555719127651608,0.7512758195106274
0.8353970008207678,1.3135103623194897,1.8802098906801348,2.7020167714985113,3.1776174996808813,3.64145488022375,4.136164622445704,5.59819951120816,0.4792042038593925,1.220007327821789,27.048189417081097,29.36494016096648,31.049337413499714,0.8474803447677147,1.0554852361041493,0.7530945621756217
0.8783931449676581,1.345232918559454,1.9966378186965748,2.5842157989096557,3.2504937285684257,3.4307917868259863,4.204232302983824,5.161391580785155,0.6376128279136263,1.2345504561046974,27.005932149576235,29.33321221540314,31.058565928500755,0.8568408314380306,1.06051598688601,0.7640755668240232
0.8180909155642153,1.4583668965326404,1.8256835748300537,2.7367994211560243,3.1955591327169803,3.4302334455416266,4.24605165621648,5.08378284538417,0.6335294555808867,1.5858739176612462,27.079089687907533,29.479319093630348,31.192473688021927,0.863178164005941,1.0730754896516497,0.7698432163562059
0.9301321323053058,1.4283113218675647,2.0327885607657596,2.691396270864645,3.1607115202617297,3.780569288338226,4.364242286885769,5.120563333467573,0.6274937880425765,1.5727998141274413,26.99872984999555,29.366269634339712,31.135676715921797,0.8616529242266864,1.0723171894134995,0.7683121638352199
0.9554709158757928,1.3424386903591385,1.9075973617740392,2.71057897859989,3.3975393555598794,3.5189163161229335,4.203941603820184,4.892116942716161,0.5750866900333187,1.4800825496512457,26.994549660250456,29.412391385346353,31.040473517115558,0.8598257697534785,1.0673240497112977,0.7631817677745453
0.9085396127095584,1.594606099517192,2.119023640254875,2.6624647350724286,3.352125904859571,3.43682679443299,4.200510257850292,5.506618881140978,0.6116536422432557,1.144995352491511,26.864589208795422,29.216244575359287,30.98058908744852,0.8528603189390991,1.0598071973774021,0.7591489236927597
1.1314950036607718,1.442309927742755,1.9241447835694296,2.4709715077878824,3.249362383263776,3.6396178348601524,4.0200972039291925,5.131860524417081,0.463807387382275,1.0408223884550019,26.725894386714025,29.36301621780466,30.960505486175105,0.8421665507534183,1.050524412120368,0.7487187544464474
0.9427013306774357,1.2948907166943977,1.9820880596327206,2.618010767558775,3.227750944472913,3.649459511316106,4.01396462106249,5.109819529139873,0.5169578083781359,1.1901424826323748,26.964647139138822,29.32368270935344,31.01344683960762,0.8509789061255116,1.0566804630051208,0.7560139046908119
0.9123738038749524,1.2407129890481614,1.8046482159632402,2.793867895809803,3.2482641919298336,3.659401928047475,4.220463984766549,5.327752218344379,0.5127406249514312,1.1600767296602985,27.006317292004393,29.369309511612432,30.993163185426937,0.8483342678249649,1.0557620825218128,0.7526254834489253
1.0170784332632994,1.2611436556737328,1.8289787551178236,2.7749552265988475,3.0805248431289733,3.5069608111430166,4.175271445299338,5.153626736744899,0.5771290643905227,1.3035554800878364,26.94064151538211,29.396748103253078,31.148194656439767,0.8543197389286673,1.062087468528818,0.7603790271872993
0.8563696899899051,1.2983830913538033,1.956997422562674,2.4172694943188047,3.1580550973057275,3.40604427368579,4.33567215799212,5.318586775046277,0.5211915546941281,1.466636746040676,27.086828003217402,29.465387122499333,31.18022257084431,0.85362692506849,1.0666222554182254,0.7607485382218963
1.120878792301616,1.2642725493038223,1.9919755338868494,2.4659259262917748,3.01578381315636,3.7860061477817886,4.064271833884738,4.84915703210463,0.4797013563287362,1.5149937633273147,26.901325879597344,29.444096833470986,31.18823471215726,0.8560258845695802,1.0631586711346113,0.757248250878641
0.8298202574719084,1.2746268096205222,2.0400082192477216,2.4526915093818245,3.190218414994731,3.500357218276441,4.00998866484682,5.450978674977781,0.5692934150827087,1.5069184512463052,27.128183780695657,29.415729463208475,31.155780802863003,0.8573135591918518,1.0681189418149135,0.7634623756469222
1.1947547746402067,1.314038067477539,1.9166650314837215,2.6903919639941183,3.2172098335830652,3.6704105152210187,4.17961550717205,5.552403162303522,0.6128767841338163,1.2158053367338406,26.761684625278512,29.34643740284244,31.02142365035068,0.8550183954220733,1.0610542560985567,0.7604088252429695
1.108897907718663,1.269349438117902,2.077992754450617,2.727114131942778,3.091099894441284,3.6826519479514834,4.094991422700903,5.319012308927508,0.5264246988919946,1.4123406060764099,26.886214571288434,29.288689624164537,31.140679784828407,0.8554806673886685,1.0642404865440365,0.7590363236811974
0.879486272613669,1.5587061698505702,2.144048958875682,2.4854045465242685,3.3856115388662054,3.644002966831794,4.019845749335535,5.563652743087048,0.47645374301969634,1.187700518514532,26.90976070673107,29.2649654839522,30.934155796936157,0.8479984144542786,1.053845311398799,0.7525331244964941
0.802208846849441,1.2320934982646568,2.11194039555734,2.6023410771807316,3.3637818443748966,3.5251629576854593,4.2898393147390514,4.921145851495971,0.48933763946256464,1.0365433259411097,27.07244144165512,29.21041773101687,30.923825333747082,0.8451380941799582,1.0489261327543395,0.7499305652770742
1.1261845713819336,1.4098045558281018,1.8158475301393429,2.7362812112044796,3.288857294182362,3.5084385015056263,4.044637199982899,5.181932951584283,0.4974966610338768,1.4209391593617655,26.81772245846699,29.444848181551677,31.081002554902554,0.8515919503806417,1.0626848642383062,0.7577132967466669
1.082742937539047,1.3641587307958647,1.9922027789031316,2.6931206179065,3.213354651506145,3.639067313081081,4.243327800003109,5.281445387156357,0.5099795185989072,1.0058965315418726,26.788582435300768,29.246684744856395,30.966957012054568,0.8448071817250156,1.0508573071824312,0.7511446643733245
1.0916028672163949,1.5929514467634427,1.84197207136727,2.616894882196739,3.3479876638590738,3.7464382534446763,4.112419900066755,5.265389317936949,0.5785590141012619,1.2455095524750932,26.739291368354703,29.422275948035285,30.948785757417287,0.8540259420926075,1.061997246547751,0.7613468066132237
1.1085081386743783,1.244815560867221,1.896818006345011,2.636139076183509,3.052260937529385,3.778693491569358,4.069398420142009,5.121169423271234,0.5701890969075438,1.1976275615812455,26.856220082394145,29.370269079713754,31.078559169242308,0.8516748320070151,1.057466028677414,0.7598031535628192
0.8296178606936362,1.3591422396182966,2.1946650373068586,2.603344218766512,3.316203917709954,3.442362321761503,4.151900609167727,5.070467527493009,0.5892159723134078,1.4160265231113116,27.07543468546738,29.257322892708018,31.077396443592498,0.8579846885378954,1.0672041283525922,0.7617507170289683
0.943386291417709,1.5877881733101478,1.8569982171606054,2.5190193805275283,3.0499283255867393,3.4619314450390877,4.320578310489182,4.901459218040335,0.5225003969063027,1.4597472836562275,26.902881642627335,29.494505544772338,31.220515012868574,0.8560017089272548,1.0670598487499658,0.7611220416713378
0.8463476238100519,1.5462028503575922,1.9995552613805425,2.6260087971436064,3.317684265019762,3.777894503513232,4.156837430761829,5.113393960449822,0.6147995303759957,1.1824567815827702,26.93901805705489,29.30755482343588,30.940762537769245,0.8553516150362553,1.0596879197750004,0.7603590841641512
1.1452413703502373,1.526828828379712,2.0472622937272478,2.675554120820036,3.110307027300543,3.694614091333917,4.300307859684422,4.930128652084388,0.4908175322311521,1.486976208666912,26.771130065342422,29.339956252897732,31.152216141101423,0.8530542214270832,1.0629510453297601,0.7593437314500727
1.0493192507310232,1.303161130817976,2.0809859882176416,2.7493291663443227,3.3508362324072754,3.753197529931909,4.05019451871966,5.387492541193774,0.5438081495036308,1.1763500563029603,26.873746209933856,29.221573345173553,30.92794157424839,0.8529140546562197,1.0566358533028608,0.7557572070627345
0.9323592099410597,1.2683550349560262,2.023859473394766,2.654516541591699,3.377616837530159,3.4810530536541373,4.309108567866032,4.967064748395671,0.6101877443082862,1.2677958159919367,27.00063712687984,29.305568876326287,30.995798718445066,0.8566327828798072,1.062455389219461,0.762084769608223
0.8254233401144095,1.4674572879697725,1.8039083389676736,2.704448614817263,3.059518387762046,3.6350343484437606,4.09477332996266,4.846852244227627,0.48603172954652385,1.4362111162084803,27.039672883544018,29.466017786658757,31.173235961713072,0.8530240946478267,1.063091390543122,0.758037533493033
0.9243929286862649,1.5717503956510344,1.9305845232975969,2.464028653981829,3.1850702420261574,3.6804558377669894,4.270957251955549,5.241892910253787,0.4719726227481566,1.4157521375348732,26.91625634030733,29.455996271812943,31.098277914867978,0.853003210471182,1.0607600743061343,0.756054448358238
0.9300733288106988,1.422705157205572,2.0070846573538845,2.584622989767916,3.392394951265074,3.672044754178789,4.2263126219363985,5.276183786175521,0.626736793537598,1.59242108338732,27.00446905509834,29.416491616204233,31.04731423201124,0.8655506691166264,1.0743973027772709,0.7685562617321771
1.0918424713352257,1.4286450757879599,1.8351465996579335,2.403732647930837,3.1933629743892586,3.563260676346679,4.371657886884675,5.497530449024404,0.5185859325518392,1.1350966145295591,26.78271492182011,29.46099608539059,31.03104802166828,0.8471925088171263,1.0536818034229523,0.7533683925610819
1.0550229885420852,1.3119916374641136,1.9402507724836724,2.4986715458086493,3.345419009005818,3.406157956676523,4.154929007190126,5.261585289934145,0.5867740249818064,1.3973907481237495,26.91038359634214,29.43441665158378,31.066240054021968,0.857061253569074,1.063653478290812,0.7633885157258401
1.1548850970305307,1.5077971732767748,1.8132812435165466,2.690584686045202,3.2354926088525278,3.633170422721705,4.026466075533776,5.076384682978756,0.4550697208527877,1.3658091449654666,26.74597657657995,29.44634203704156,31.065611805464968,0.8476912372820755,1.0602837736073627,0.7552193624921608
0.9888859700647797,1.2748174994230093,1.8314313988620083,2.796723980539745,3.1501319631678406,3.5012406156718434,4.007662194220501,5.442409505221056,0.58800937768189,1.549059072694018,27.008592184824618,29.448198326958703,31.18980284528286,0.860574301870623,1.06771752625689,0.7671150930921339
0.8478376983753207,1.3294716945616976,1.9587693104806385,2.4396712398348863,3.114313422210348,3.580101698457156,4.330743424389102,5.232223114549937,0.5132202623093941,1.093817284986925,27.007858947367957,29.367217338108595,31.05746031869807,0.8479027530571335,1.053139199273111,0.7521753714152352
1.085297914889198,1.3701745754465668,1.853086301617224,2.560597726344515,3.081289236434435,3.7830324060335268,4.209894255064573,4.863424227704953,0.46114817071748837,1.4510788981521598,26.873893518574544,29.482647549804,31.137797448593467,0.8520398243834749,1.0650959749024724,0.7569743127733951
1.1043140194467589,1.403044151473782,2.027016339304623,2.7200283874796636,3.304719276551079,3.5596141270569737,4.31009762073398,5.252680448250597,0.5719625523096235,1.3409611697612611,26.82346070958321,29.302844376618882,31.03768812634743,0.8547628174397082,1.0630952936322628,0.7620994791257559
1.0245108790277986,1.296963892966032,2.0757859876549065,2.4816142538515593,3.154616202729211,3.7359206426657705,4.093770240004606,5.526414836337329,0.49816076321463465,1.1647995218727432,26.894806884214304,29.30189990385756,31.02506420517608,0.8461545140819984,1.0537496485340714,0.7543512311254771
1.1083868719818244,1.2459347298956813,2.1202346796436333,2.6220339797209142,3.2045101848803004,3.4754162422997004,4.138033498205294,5.117050100398576,0.527361448410376,1.2846609484883045,26.87193330529962,29.263378142353698,31.08913145958198,0.8524348250736966,1.0595768889272774,0.757276073020257
0.9975182385457563,1.4442480169766532,1.880060097697924,2.69322851841187,3.196930192000473,3.668984199210011,4.012041548884528,5.03706064151984,0.46611616245730275,1.2002659582418786,26.86513738857072,29.364041776666383,31.026311317600133,0.848766561771618,1.0546018244569288,0.7517513571873361
1.0090931317527976,1.3154522212961024,1.866993032903628,2.6463941801040716,3.2309116116932524,3.7908027817755774,4.384596929829645,4.914775565614415,0.47943265021898906,1.3475880416730766,26.936985723029988,29.422011736345322,31.028694494408704,0.8503323748886776,1.059765597199305,0.7559088440804372
0.9710164073434199,1.432495288569045,1.8418271361337601,2.4752098938461664,3.346230858249821,3.4407572403491744,4.267147162680326,4.921156417548286,0.5095954470991688,1.5334003664887996,26.955818208673577,29.53391687217198,31.098166117481277,0.8565878396137577,1.0670480918607903,0.7600940266828287
0.8101676506976381,1.2617450861096808,2.054572099817455,2.5421538274742956,3.3922957374333715,3.4033279768908766,4.373282035103723,5.146217187473455,0.4679519001120314,1.3415829906473213,27.11635321562807,29.339320289772033,31.024027510140275,0.848661110505128,1.0579264545555331,0.7547151643086327
0.8431565707973219,1.392456040741927,2.0825902905947604,2.7135167137941587,3.1630336834295267,3.5734331170530456,4.106198562971629,5.276543859329223,0.632165252937263,1.3790334509959505,27.043112680837453,29.280531962007235,31.117081738825885,0.8596461447304747,1.0683451617026056,0.7662551705946278
0.8125716742746938,1.4130357730206344,1.812634457930257,2.6216906056528066,3.331007568842521,3.437050193220547,4.244585444490265,4.864492324135681,0.4512094086367957,1.3112487082688258,27.047565948913892,29.4538313780662,31.040963289111406,0.8483920622994717,1.0576309518779092,0.7539394858130278
