iter	RMSE
336	0.0006257189091
337	0.000625573076
338	0.0006235353516
339	0.0006216825646
340	0.0006200243627
341	0.0006185814465
342	0.0006184443255
343	0.0006171787549
344	0.0006154106702
345	0.0006135126005
346	0.0006118964326
347	0.0006102191827
348	0.0006084662146
349	0.0006083396814
350	0.0006082069742
351	0.0006060415632
352	0.0006043152689
353	0.0006029261821
354	0.0006020911099
355	0.0006019227511
356	0.0006004856375
357	0.0006003651899
358	0.0005975339417
359	0.0005974086665
360	0.0005972745991
361	0.0005956513569
362	0.0005945410781
363	0.0005940536238
364	0.0005927010824
365	0.0005925764756
366	0.000591775711
367	0.0005908577916
368	0.0005895325248
369	0.0005873558413
370	0.0005867510991
371	0.0005855710859
372	0.0005854538182
373	0.0005841314653
374	0.0005825349483
375	0.0005812674458
376	0.0005800231043
377	0.0005781087381
378	0.0005765052338
379	0.0005763753171
380	0.000576258355
381	0.0005760657427
382	0.000575407281
383	0.000573473551
384	0.0005733845348
385	0.0005718019226
386	0.0005701102282
387	0.0005687847789
388	0.0005686512597
389	0.0005677610442
390	0.0005673231948
391	0.0005660063364
392	0.0005658753705
393	0.000564326123
394	0.0005641745997
395	0.0005623171229
396	0.0005607753471
397	0.0005596604691
398	0.0005587071479
399	0.0005574695688
400	0.0005561983324
401	0.0005549810198
402	0.0005534050441
403	0.0005533071414
404	0.0005521626401
405	0.00055182625
406	0.0005506268136
407	0.0005497446592
408	0.0005485334436
409	0.0005468706945
410	0.000545630326
411	0.0005449321915
412	0.0005434779541
413	0.0005414548142
414	0.0005402851121
415	0.0005390998887
416	0.0005378876312
417	0.0005364122681
418	0.0005348196389
419	0.0005333233543
420	0.0005316341464
421	0.0005293531931
422	0.0005284748534
423	0.0005283995368
424	0.0005273462835
425	0.0005258614032
426	0.0005252832879
427	0.0005236064968
428	0.000522760747
429	0.0005225706281
430	0.0005215692182
431	0.0005214558827
432	0.0005204312819
433	0.0005193134547
434	0.0005192165759
435	0.0005181177345
436	0.0005168827533
437	0.0005156157579
438	0.0005155235225
439	0.0005154443633
440	0.0005141896541
441	0.0005131062278
442	0.0005117632874
443	0.0005104805114
444	0.0005095827071
445	0.0005084505119
446	0.0005073371265
447	0.0005063456418
448	0.000504651044
449	0.0005036060408
450	0.0005022617338
451	0.0005021798643
452	0.0005006860711
453	0.0005006194378
454	0.0004995553383
455	0.0004993390136
456	0.0004989054257
457	0.0004981433983
458	0.0004980618537
459	0.0004972192221
460	0.0004952875192
461	0.0004939786225
462	0.0004938918604
463	0.0004928422425
464	0.00049195965
465	0.0004909786531
466	0.0004896021156
467	0.0004887659159
468	0.000488000258
469	0.0004870190399
470	0.0004853227888
471	0.0004846050391
472	0.0004836994572
473	0.0004826450334
474	0.0004815592387
475	0.0004812539981
476	0.0004801424036
477	0.0004790426534
478	0.0004783258014
479	0.0004774252451
480	0.0004764499743
481	0.0004754740763
482	0.0004752207563
483	0.0004747449779
484	0.000473362805
485	0.000472211074
486	0.0004709280034
487	0.0004702117545
488	0.0004696068556
489	0.0004685824527
490	0.000467545326
491	0.0004671080708
492	0.0004660516302
493	0.0004658751139
494	0.0004650843768
495	0.0004642854674
496	0.0004642105731
497	0.0004641479162
498	0.0004640684993
499	0.000462985456
500	0.0004619414259
501	0.0004608244536
502	0.0004596134045
503	0.0004593728101
504	0.0004581992951
505	0.0004575580669
506	0.0004574879154
507	0.0004573512369
508	0.0004565051554
509	0.0004552479795
510	0.0004540632336
511	0.0004528433369
512	0.0004521532228
513	0.0004521009885
514	0.0004512507047
515	0.0004511830529
516	0.0004493639807
517	0.0004481746598
518	0.0004465220513
519	0.0004453458993
520	0.0004444221655
521	0.0004439587957
522	0.0004424798421
523	0.0004417965285
524	0.0004417426657
525	0.0004401949139
526	0.0004390116886
527	0.0004376421703
528	0.0004369632333
529	0.0004361829241
530	0.0004352358517
531	0.0004346103597
532	0.0004332633949
533	0.0004326491791
534	0.0004318663723
535	0.000431610713
536	0.0004302995533
537	0.0004294261923
538	0.000428239328
539	0.0004274340676
540	0.0004269020441
541	0.0004259687405
542	0.0004248719255
543	0.0004233968281
544	0.0004227304492
545	0.0004217403894
546	0.000420860875
547	0.00041972148
548	0.0004187934268
549	0.0004175083047
550	0.0004164550602
551	0.0004154854071
552	0.000414803737
553	0.0004136722719
554	0.0004127708855
555	0.0004115021085
556	0.0004101554178
557	0.0004093920461
558	0.000408483043
559	0.0004072560276
560	0.0004071516797
561	0.0004058152026
562	0.0004042693853
563	0.0004042002362
564	0.0004041375389
565	0.0004040764086
566	0.00040250853
567	0.0004012144782
568	0.0004011489053
569	0.0004005047284
570	0.0003995827197
571	0.0003981858403
572	0.000397939594
573	0.0003978840979
574	0.0003978351875
575	0.0003968603594
576	0.0003957390679
577	0.0003941557558
578	0.0003931265451
579	0.0003922036661
580	0.0003916471624
581	0.0003907989206
582	0.0003897765769
583	0.0003888904593
584	0.0003879146704
585	0.0003867088191
586	0.0003863047129
587	0.0003859327458
588	0.0003850748732
589	0.0003844450686
590	0.0003841646333
591	0.0003831006575
592	0.000381977654
593	0.0003819289025
594	0.0003810938376
595	0.0003805203052
596	0.0003804381693
597	0.0003795236203
598	0.0003785777179
599	0.000378004285
600	0.000377517881
601	0.0003766959622
602	0.0003755917394
603	0.0003747331212
604	0.0003735333229
605	0.0003725420749
606	0.0003719872237
607	0.0003713389276
608	0.0003704502125
609	0.000369564346
610	0.0003690087713
611	0.0003680733649
612	0.0003670530724
613	0.0003664130804
614	0.0003659448532
615	0.0003652408557
616	0.0003644137054
617	0.0003637178205
618	0.0003631779902
619	0.0003623456776
620	0.0003618280108
621	0.0003609369467
622	0.000360081063
623	0.0003588744797
624	0.0003574184601
625	0.0003568948543
626	0.0003567991962
627	0.0003566495012
628	0.0003560723351
629	0.0003558469131
630	0.000354952651
631	0.0003544563211
632	0.0003539280817
633	0.0003531786087
634	0.0003521128064
635	0.0003511001964
636	0.0003510308134
637	0.0003498974998
638	0.0003489800331
639	0.0003485218195
640	0.0003479115373
641	0.0003475346334
642	0.0003472495786
643	0.0003466051661
644	0.0003455310775
645	0.0003449711271
646	0.0003440884199
647	0.0003429403749
648	0.0003421375703
649	0.0003411706635
650	0.00034051708
651	0.0003400192106
652	0.0003390793084
653	0.0003383160884
654	0.0003374394141
655	0.0003366859059
656	0.0003357436157
657	0.0003348471982
658	0.0003341653771
659	0.0003334132417
660	0.0003330713991
661	0.0003325406895
662	0.0003317518382
663	0.0003310595228
664	0.0003303400548
665	0.0003296210893
666	0.0003291345682
667	0.0003285028681
668	0.0003278278281
669	0.0003268537913
670	0.0003261901497
671	0.0003255156258
672	0.0003249657675
673	0.0003244711157
674	0.0003237794579
675	0.0003229245751
676	0.0003223372824
677	0.000321746623
678	0.0003210559933
679	0.0003203533688
680	0.0003201716928
681	0.0003199422887
682	0.0003197241214
683	0.0003188515856
684	0.0003182039821
685	0.0003176020085
686	0.0003171539413
687	0.000316522851
688	0.0003161149849
689	0.0003150717983
690	0.000314365806
691	0.0003135314757
692	0.0003130357551
693	0.000312641786
694	0.0003119496551
695	0.0003109363448
696	0.0003108298846
697	0.0003101113162
698	0.0003095688996
699	0.0003090069563
700	0.0003083059555
701	0.0003077160671
702	0.0003070389345
703	0.000306261949
704	0.0003059067149
705	0.0003055260657
706	0.0003048992548
707	0.0003041054942
708	0.0003037819403
709	0.0003033826391
710	0.0003028267724
711	0.0003020399496
712	0.000301422736
713	0.0003013650106
714	0.0003013390499
715	0.000300999747
716	0.0003004753947
717	0.0003004414482
718	0.0002995621
719	0.0002993971907
720	0.0002990684572
721	0.0002990358112
722	0.0002982828271
723	0.0002976257229
724	0.0002970905857
725	0.0002966093255
726	0.0002958235298
727	0.0002953652245
728	0.0002949646907
729	0.000294083029
730	0.0002937701424
731	0.0002931854153
732	0.0002922032967
733	0.0002921167547
734	0.0002914486487
735	0.0002908194159
736	0.0002901564207
737	0.0002899048632
738	0.0002891081605
739	0.0002882921981
740	0.0002878511607
741	0.0002876509367
742	0.0002872015512
743	0.0002870824471
744	0.0002867290957
745	0.0002861422948
746	0.0002858545137
747	0.0002855219539
748	0.0002848984535
749	0.000284464702
750	0.0002844329276
751	0.0002841277773
752	0.0002837679673
753	0.0002829701202
754	0.0002827290317
755	0.0002820768899
756	0.0002813367386
757	0.0002813091627
758	0.0002810795781
759	0.0002802925458
760	0.0002802134303
761	0.0002797545638
762	0.0002787821759
763	0.0002782383968
764	0.0002778404425
765	0.0002772643205
766	0.0002769005292
767	0.0002768236562
768	0.000276202573
769	0.0002757044364
770	0.0002752018562
771	0.0002748444731
772	0.0002744128026
773	0.0002740582452
774	0.0002738343137
775	0.0002737394176
776	0.0002733447836
777	0.0002723947435
778	0.0002716836377
779	0.0002712673592
780	0.0002704394364
781	0.0002700228034
782	0.0002690118838
783	0.0002682293142
784	0.000267711366
785	0.0002673380069
786	0.0002668099227
787	0.000266650829
788	0.0002661282275
789	0.0002653438156
790	0.000265274403
791	0.0002650238203
792	0.0002642502668
793	0.0002638278577
794	0.0002633608424
795	0.0002630178123
796	0.0002623854785
797	0.0002616512232
798	0.0002615185207
799	0.0002610131344
800	0.0002603066269
801	0.0002598081934
802	0.0002595299822
803	0.000259053282
804	0.0002585104702
805	0.0002581374335
806	0.000257497297
807	0.0002574650683
808	0.0002570639435
809	0.0002567591877
810	0.0002562344938
811	0.0002555283122
812	0.0002546836241
813	0.00025417724
814	0.0002538795902
815	0.0002535809423
816	0.0002529935855
817	0.0002525924839
818	0.0002523612284
819	0.0002523353201
820	0.0002517239322
821	0.0002513982815
822	0.0002508109121
823	0.0002503571133
824	0.0002496327049
825	0.0002492008838
826	0.0002487643975
827	0.0002481743143
828	0.0002479046087
829	0.0002472812032
830	0.0002468726683
831	0.0002466388657
832	0.0002465228557
833	0.0002460866704
834	0.0002454258685
835	0.000245210932
836	0.0002448040346
837	0.0002447798085
838	0.0002443856995
839	0.0002442981705
840	0.0002440413105
841	0.0002437808048
842	0.0002433308447
843	0.0002428222628
844	0.0002426037082
845	0.0002420036522
846	0.0002417671693
847	0.0002416257968
848	0.0002416044233
849	0.0002413334245
850	0.0002409013933
851	0.0002408066535
852	0.0002406591694
853	0.0002406421795
854	0.0002399965636
855	0.000239383123
856	0.0002384315762
857	0.0002379902469
858	0.0002379677093
859	0.0002378156128
860	0.0002374912064
861	0.0002371556767
862	0.0002368440999
863	0.0002363599498
864	0.0002357842654
865	0.0002353021576
866	0.0002349043934
867	0.0002342715409
868	0.000233989193
869	0.0002337822395
870	0.0002337582623
871	0.0002333848103
872	0.0002331235706
873	0.0002325015871
874	0.0002320907796
875	0.0002314815436
876	0.0002309110991
877	0.000230890706
878	0.0002303793399
879	0.0002301505929
880	0.0002301174977
881	0.0002296480787
882	0.0002289465836
883	0.0002286211834
884	0.0002282979034
885	0.0002277801409
886	0.0002270798728
887	0.0002266839618
888	0.0002262338207
889	0.000225572219
890	0.0002247942825
891	0.0002244321726
892	0.0002241102607
893	0.0002240767504
894	0.0002239196481
895	0.0002237201805
896	0.0002234320268
897	0.0002230479587
898	0.0002225733496
899	0.0002221065307
900	0.0002216866421
901	0.0002213396136
902	0.0002212869712
903	0.0002208632476
904	0.0002208322539
905	0.0002202194302
906	0.0002197366718
907	0.0002192074481
908	0.0002190412994
909	0.0002182886721
910	0.0002178129434
911	0.0002171594207
912	0.0002168162994
913	0.0002164779238
914	0.0002160969087
915	0.0002155757724
916	0.0002155000284
917	0.0002153561149
918	0.0002149727615
919	0.0002144066127
920	0.0002140361196
921	0.0002136668046
922	0.0002136343482
923	0.0002132824575
924	0.0002126460287
925	0.0002124098588
926	0.0002123906226
927	0.0002119581531
928	0.0002116678771
929	0.0002111648467
930	0.0002106221497
931	0.0002103042237
932	0.0002099559548
933	0.0002093915918
934	0.0002089647618
935	0.0002084808627
936	0.0002082082007
937	0.0002080300218
938	0.0002076098746
939	0.0002072793516
940	0.0002067784357
941	0.000206456518
942	0.0002063135759
943	0.0002058005453
944	0.0002053586228
945	0.0002047340335
946	0.0002045979062
947	0.0002042953034
948	0.0002041404255
949	0.0002039153139
950	0.0002033528837
951	0.0002028083214
952	0.0002022982171
953	0.0002018553365
954	0.0002014479098
955	0.0002010260836
956	0.0002004878718
957	0.0001999794705
958	0.0001995245536
959	0.0001990335419
960	0.0001988676587
961	0.0001987442172
962	0.0001984385626
963	0.0001981019998
964	0.0001980857491
965	0.0001976443794
966	0.0001974432066
967	0.0001969220927
968	0.0001966505203
969	0.0001966337302
970	0.0001963341319
971	0.0001961862291
972	0.0001958163559
973	0.0001953289197
974	0.0001952301266
975	0.0001948335817
976	0.0001948067518
977	0.0001946017842
978	0.0001945373767
979	0.0001942639608
980	0.0001939438787
981	0.0001934889154
982	0.0001928652525
983	0.0001923070246
984	0.0001919521564
985	0.0001916581518
986	0.000191318163
987	0.000190998413
988	0.0001905603273
989	0.0001900419878
990	0.0001899981909
991	0.0001897412775
992	0.000189262036
993	0.0001889823156
994	0.0001887795479
995	0.0001885696342
996	0.0001882456787
997	0.0001879595722
998	0.0001874882541
999	0.0001870231749
